BD-S002
BD-S003
BD-S004
36,reentry=2,0118681020-0-02,105.26,1
37,reentry=1,0119181020-0-01,106.26,1
38,reentry=2,0119181020-0-02,107.26,1
39,reentry=1,0118631020-0-01,108.26,1
40,reentry=2,0118631020-0-02,109.26,1
41,reentry=1,0206902680-0-01,110.26,1
42,reentry=1,0206282680-0-01,111.26,1
43,reentry=1,0119191020-0-01,112.26,1
44,reentry=2,0119191020-0-02,113.26,1
45,reentry=1,0118691020-0-01,114.26,1
46,reentry=2,0118691020-0-02,115.26,1
47,reentry=1,0206212680-0-01,127.51,1
48,reentry=1,0118701020-0-01,128.51,1
49,reentry=2,0118701020-0-02,129.51,1
50,reentry=1,0703111100-0-01,130.51,1
51,reentry=2,0703111100-0-02,132.31,1
52,reentry=1,0206232680-0-01,133.31,1
53,reentry=1,0206222680-0-01,134.31,1
54,reentry=1,0206252680-0-01,135.31,1
55,reentry=1,0205792740-0-01,136.31,1
56,reentry=1,0206272680-0-01,137.31,1
57,reentry=1,0601811220-0-01,138.31,1
58,reentry=1,0206202680-0-01,139.31,1
59,reentry=1,0206192680-0-01,140.31,1
60,reentry=1,0205802600-0-11,141.31,1
61,reentry=1,0118711020-0-11,142.31,1
62,reentry=2,0118711020-0-12,143.31,1
63,reentry=1,0703101100-0-01,144.31,1
64,reentry=2,0601811220-0-02,146.23,1
65,reentry=2,0703101100-0-02,147.23,1
66,reentry=1,0204582740-0-01,148.23,1
67,reentry=1,0703081100-0-01,157.66,1
68,reentry=1,0118661020-0-01,158.66,1
69,reentry=1,0703151100-0-01,160.26,1
70,reentry=2,0703151100-0-02,162.06,1
71,reentry=1,0206652600-0-01,163.64,1
BD-S013
1,reentry=1,0119261020-0-01,4.32,1.77
2,reentry=1,0118811020-0-01,6.45,1.77
3,reentry=1,0118821020-0-01,17.87,1.77
4,reentry=1,0119251020-P-0-01,19.64,1.77
5,reentry=1,0119331020-0-01,52.4,1.77
6,reentry=1,9800257701-0-01,65.74,1.77
7,reentry=1,0206902680-0-01,125.84,1.77
8,reentry=1,0206282680-0-01,127.61,1.77
9,reentry=1,0206212680-0-01,132.03,1.77
10,reentry=1,0206232680-0-01,137.83,1.77
11,reentry=1,0206222680-0-01,139.6,1.77
12,reentry=1,0206252680-0-01,141.37,1.77
13,reentry=1,0205792740-0-01,143.14,1.77
14,reentry=1,0205802600-0-11,148.45,1.77
15,reentry=1,0206202680-0-01,153.53,1.77
16,reentry=1,0206192680-0-01,155.3,1.77
BD-S014
BD-S015
1,reentry=1,9800257701-0-01,97.51,0
2,reentry=1,0206902680-0-01,127.61,0
3,reentry=1,0206212680-0-01,133.8,0
4,reentry=1,0206232680-0-01,139.6,0
5,reentry=1,0206222680-0-01,141.37,0
6,reentry=1,0206252680-0-01,143.14,0
7,reentry=1,0205792740-0-01,144.91,0
8,reentry=1,0206202680-0-01,155.3,0
BD-S016
1,reentry=1,0119261020-0-01,1.94,0.61
2,reentry=1,0118811020-0-01,4.07,0.61
3,reentry=1,0118401020-P-0-01,5.21,0.61
4,reentry=1,0118411020-P-0-01,7.27,0.61
5,reentry=1,0118431020-P-0-01,8.41,0.61
6,reentry=1,0119011020-0-01,9.5,0.61
7,reentry=1,0118441020-P-0-01,10.11,0.61
8,reentry=1,0118451020-P-0-01,10.81,0.61
9,reentry=1,0118471020-P-0-01,12.07,0.61
10,reentry=1,0118391020-P-0-01,13.65,0.61
11,reentry=1,0118501020-P-0-01,14.26,0.61
12,reentry=1,0118461020-P-0-01,14.87,0.61
13,reentry=1,0118821020-0-01,15.49,0.61
14,reentry=1,0119251020-P-0-01,16.87,0.61
15,reentry=1,0118951020-0-01,18.01,0.61
16,reentry=1,0118381020-P-0-01,19.64,0.61
17,reentry=1,0119291020-0-01,20.25,0.61
18,reentry=1,0119281020-0-01,20.86,0.61
19,reentry=1,0118931020-0-01,21.47,0.61
20,reentry=1,0118961020-0-01,23,0.61
21,reentry=1,0118481020-P-0-01,26.72,0.61
22,reentry=1,0118971020-0-01,27.33,0.61
23,reentry=1,0118881020-0-01,27.94,0.61
24,reentry=1,0118871020-0-01,28.55,0.61
25,reentry=1,0118861020-0-01,29.62,0.61
26,reentry=1,0117981020-0-01,30.76,0.61
27,reentry=1,0205782740-0-01,33.13,0.61
28,reentry=1,0304051100-C-0-01,33.84,2.66
29,reentry=1,0118941020-0-01,36.5,0.61
30,reentry=1,0703131100-0-01,37.33,0.61
31,reentry=1,0118761020-0-01,37.94,0.61
32,reentry=1,0118741020-0-01,39.33,0.61
33,reentry=1,0119001020-0-01,43.91,0.61
34,reentry=1,0119201020-0-01,45.33,2.66
35,reentry=1,0703071100-0-01,47.99,2.66
36,reentry=1,0119331020-0-01,50.65,0.61
37,reentry=1,0118781020-0-01,51.26,0.61
38,reentry=1,0205772740-0-01,52.06,0.61
39,reentry=1,0118801020-0-01,52.67,0.61
40,reentry=1,0118791020-0-01,53.28,0.61
41,reentry=1,0118551020-A-0-01,53.89,0.61
42,reentry=1,0118571020-P-0-01,54.5,0.61
43,reentry=1,0118771020-0-01,59.24,0.61
