BD-S002
BD-S003
BD-S004
32,0206212680-0-0,reentry=1,2020-06-15T07:36:36,2020-06-15T09:22:47.999999,brass
33,0206202680-0-0,reentry=1,2020-06-15T09:22:48,2020-06-15T11:08:59.999999,brass
34,0205782740-0-0,reentry=1,2020-06-15T11:09:00,2020-06-15T12:55:11.999999,brass
35,0205782740-0-0,reentry=2,2020-06-15T12:55:12,2020-06-15T14:41:23.999999,brass
36,0205782740-0-0,reentry=3,2020-06-15T14:41:24,2020-06-15T16:27:35.999999,brass
37,0206222680-0-0,reentry=1,2020-06-15T16:27:36,2020-06-15T18:13:47.999999,brass
38,0205772740-0-0,reentry=1,2020-06-15T18:13:48,2020-06-15T19:59:59.999999,brass
39,0205772740-0-0,reentry=2,2020-06-15T20:00:00,2020-06-15T21:46:11.999999,brass
40,0205772740-0-0,reentry=3,2020-06-15T21:46:12,2020-06-15T23:32:23.999999,brass
41,0206232680-0-0,reentry=1,2020-06-15T23:32:24,2020-06-16T01:18:35.999999,brass
42,0205792740-0-0,reentry=1,2020-06-16T01:18:36,2020-06-16T03:04:47.999999,brass
43,0206252680-0-0,reentry=1,2020-06-16T03:04:48,2020-06-16T04:50:59.999999,brass
44,0205802600-0-1,reentry=1,2020-06-16T12:28:12,2020-06-16T14:14:23.999999,brass
45,0119281020-0-0,reentry=1,2020-06-16T19:14:24,2020-06-16T21:00:35.999999,copper
46,0118941020-0-0,reentry=1,2020-06-16T21:00:36,2020-06-16T22:46:47.999999,copper
BD-S009
1,9800257701-0-0,reentry=2,2020-06-11T13:32:24,2020-06-11T13:32:23.999999
2,9800257701-0-0,reentry=1,2020-06-11T13:32:24,2020-06-11T13:32:23.999999
3,0118761020-0-0,reentry=1,2020-06-12T08:48:36,2020-06-12T08:48:35.999999
4,0205782740-0-0,reentry=1,2020-06-15T14:41:24,2020-06-15T14:41:23.999999
5,0205772740-0-0,reentry=1,2020-06-15T21:46:12,2020-06-15T21:46:11.999999
6,0205792740-0-0,reentry=1,2020-06-16T03:04:48,2020-06-16T03:04:47.999999
BD-S010
1,0118801020-0-0,reentry=1,2020-06-10T09:05:24,2020-06-10T09:05:23.999999
2,0118771020-0-0,reentry=1,2020-06-10T18:26:24,2020-06-10T18:26:23.999999
3,0119321020-0-0,reentry=1,2020-06-10T19:03:00,2020-06-10T19:02:59.999999
4,0118791020-0-0,reentry=1,2020-06-10T19:39:36,2020-06-10T19:39:35.999999
5,0118781020-0-0,reentry=1,2020-06-10T20:16:12,2020-06-10T20:16:11.999999
6,0118501020-P-0-0,reentry=1,2020-06-11T20:41:24,2020-06-11T20:41:23.999999
7,0118471020-P-0-0,reentry=1,2020-06-11T21:18:00,2020-06-11T21:17:59.999999
8,0118461020-P-0-0,reentry=1,2020-06-11T21:54:36,2020-06-11T21:54:35.999999
9,0118451020-P-0-0,reentry=1,2020-06-11T23:28:48,2020-06-11T23:28:47.999999
10,0118441020-P-0-0,reentry=1,2020-06-12T00:05:24,2020-06-12T00:05:23.999999
11,0118431020-P-0-0,reentry=1,2020-06-12T00:42:00,2020-06-12T00:41:59.999999
12,0118411020-P-0-0,reentry=1,2020-06-12T01:18:36,2020-06-12T01:18:35.999999
13,0118401020-P-0-0,reentry=1,2020-06-12T02:23:24,2020-06-12T02:23:23.999999
14,0118491020-P-0-0,reentry=1,2020-06-12T03:00:00,2020-06-12T02:59:59.999999
15,0118481020-P-0-0,reentry=1,2020-06-12T03:36:36,2020-06-12T03:36:35.999999
16,0118391020-P-0-0,reentry=1,2020-06-12T04:13:12,2020-06-12T04:13:11.999999
17,0118381020-P-0-0,reentry=1,2020-06-12T04:55:48,2020-06-12T04:55:47.999999
18,0206272680-0-0,reentry=1,2020-06-14T02:14:24,2020-06-14T02:14:23.999999
19,0119331020-0-0,reentry=1,2020-06-14T02:18:00,2020-06-14T02:17:59.999999
20,0206282680-0-0,reentry=1,2020-06-14T08:24:36,2020-06-14T08:24:35.999999
21,0206282680-0-0,reentry=2,2020-06-14T09:33:00,2020-06-14T09:32:59.999999
22,0206902680-0-0,reentry=1,2020-06-14T09:37:48,2020-06-14T09:37:47.999999
23,0206902680-0-0,reentry=2,2020-06-14T10:46:12,2020-06-14T10:46:11.999999
24,0206282680-0-0,reentry=3,2020-06-14T11:19:12,2020-06-14T11:19:11.999999
25,0206902680-0-0,reentry=3,2020-06-14T13:05:24,2020-06-14T13:05:23.999999
26,0119331020-0-0,reentry=2,2020-06-14T16:54:36,2020-06-14T16:54:35.999999
27,0206212680-0-0,reentry=1,2020-06-15T06:28:12,2020-06-15T06:28:11.999999
28,0206202680-0-0,reentry=1,2020-06-15T07:04:48,2020-06-15T07:04:47.999999
29,0206212680-0-0,reentry=2,2020-06-15T07:36:36,2020-06-15T07:36:35.999999
30,0205782740-0-0,reentry=1,2020-06-15T07:41:24,2020-06-15T07:41:23.999999
31,0206202680-0-0,reentry=2,2020-06-15T08:45:00,2020-06-15T08:44:59.999999
32,0206212680-0-0,reentry=3,2020-06-15T09:22:48,2020-06-15T09:22:47.999999
33,0206222680-0-0,reentry=1,2020-06-15T09:55:12,2020-06-15T09:55:11.999999
34,0206222680-0-0,reentry=2,2020-06-15T11:03:36,2020-06-15T11:03:35.999999
35,0206202680-0-0,reentry=3,2020-06-15T11:09:00,2020-06-15T11:08:59.999999
36,0205772740-0-0,reentry=1,2020-06-15T11:45:00,2020-06-15T11:44:59.999999
37,0205782740-0-0,reentry=2,2020-06-15T12:55:12,2020-06-15T12:55:11.999999
38,0206192680-0-0,reentry=1,2020-06-15T13:30:00,2020-06-15T13:29:59.999999
39,0206232680-0-0,reentry=1,2020-06-15T13:34:48,2020-06-15T13:34:47.999999
40,0206232680-0-0,reentry=2,2020-06-15T14:43:12,2020-06-15T14:43:11.999999
41,0205792740-0-0,reentry=1,2020-06-15T15:51:36,2020-06-15T15:51:35.999999
42,0206252680-0-0,reentry=1,2020-06-15T16:40:48,2020-06-15T16:40:47.999999
43,0206252680-0-0,reentry=2,2020-06-15T17:49:12,2020-06-15T17:49:11.999999
44,0206222680-0-0,reentry=3,2020-06-15T18:13:48,2020-06-15T18:13:47.999999
45,0205772740-0-0,reentry=2,2020-06-15T20:00:00,2020-06-15T19:59:59.999999
46,0119311020-0-0,reentry=1,2020-06-16T00:34:12,2020-06-16T00:34:11.999999
47,0206232680-0-0,reentry=3,2020-06-16T01:18:36,2020-06-16T01:18:35.999999
48,0206252680-0-0,reentry=3,2020-06-16T04:51:00,2020-06-16T04:50:59.999999
49,0118551020-A-0-0,reentry=1,2020-06-16T08:03:36,2020-06-16T08:03:35.999999
50,0118571020-P-0-0,reentry=1,2020-06-16T08:40:12,2020-06-16T08:40:11.999999
51,0205802600-0-1,reentry=1,2020-06-16T12:28:12,2020-06-16T12:28:11.999999
52,0205802600-0-1,reentry=2,2020-06-16T14:14:24,2020-06-16T14:14:23.999999
53,0118421020-A-0-0,reentry=1,2020-06-16T18:24:00,2020-06-16T18:23:59.999999
BD-S011
1,0118921020-0-0,reentry=1,2020-06-10T05:12:36,2020-06-10T05:12:35.999999
2,0118881020-0-0,reentry=1,2020-06-10T08:28:48,2020-06-10T08:28:47.999999
3,0118811020-0-0,reentry=1,2020-06-10T09:42:00,2020-06-10T09:41:59.999999
4,0118961020-0-0,reentry=1,2020-06-10T10:18:36,2020-06-10T10:18:35.999999
5,0118931020-0-0,reentry=1,2020-06-10T11:58:48,2020-06-10T11:58:47.999999
6,0118811020-0-0,reentry=2,2020-06-10T12:01:12,2020-06-10T12:01:11.999999
7,0118821020-0-0,reentry=1,2020-06-11T19:28:12,2020-06-11T19:28:11.999999
8,0119301020-0-0,reentry=1,2020-06-11T20:04:48,2020-06-11T20:04:47.999999
9,0118821020-0-0,reentry=2,2020-06-11T21:14:24,2020-06-11T21:14:23.999999
10,0117981020-0-0,reentry=1,2020-06-12T08:12:00,2020-06-12T08:11:59.999999
11,0118871020-0-0,reentry=1,2020-06-12T09:25:12,2020-06-12T09:25:11.999999
12,0119261020-0-0,reentry=1,2020-06-12T11:42:00,2020-06-12T11:41:59.999999
13,0118981020-C-0-0,reentry=1,2020-06-12T12:50:24,2020-06-12T12:50:23.999999
14,0119261020-0-0,reentry=2,2020-06-12T13:30:36,2020-06-12T13:30:35.999999
15,0118911020-0-0,reentry=1,2020-06-12T13:58:48,2020-06-12T13:58:47.999999
16,0118951020-0-0,reentry=1,2020-06-12T15:07:12,2020-06-12T15:07:11.999999
17,0118971020-0-0,reentry=1,2020-06-12T16:15:36,2020-06-12T16:15:35.999999
18,0118991020-A-0-0,reentry=1,2020-06-12T17:24:00,2020-06-12T17:23:59.999999
19,0601811220-0-0,reentry=1,2020-06-13T06:58:48,2020-06-13T06:58:47.999999
20,0119271020-0-0,reentry=1,2020-06-13T11:28:12,2020-06-13T11:28:11.999999
21,0119291020-0-0,reentry=1,2020-06-13T14:44:24,2020-06-13T14:44:23.999999
22,0118651020-0-0,reentry=1,2020-06-13T17:42:00,2020-06-13T17:41:59.999999
23,0119251020-P-0-0,reentry=1,2020-06-13T18:00:36,2020-06-13T18:00:35.999999
24,0119001020-0-0,reentry=1,2020-06-14T02:54:36,2020-06-14T02:54:35.999999
25,0118831020-0-0,reentry=1,2020-06-14T12:04:12,2020-06-14T12:04:11.999999
26,0118861020-0-0,reentry=1,2020-06-14T12:40:48,2020-06-14T12:40:47.999999
27,0119011020-0-0,reentry=1,2020-06-15T00:00:36,2020-06-15T00:00:35.999999
28,0119281020-0-0,reentry=1,2020-06-15T08:18:00,2020-06-15T08:17:59.999999
29,0118941020-0-0,reentry=1,2020-06-16T19:00:36,2020-06-16T19:00:35.999999
BD-S012
1,0204582740-0-0,reentry=1,2020-06-11T06:28:12,2020-06-11T06:28:11.999999
2,0601681100-Fe-0-0,reentry=1,2020-06-11T12:39:36,2020-06-11T12:39:35.999999
3,9800257701-0-0,reentry=1,2020-06-11T12:55:48,2020-06-11T12:55:47.999999
4,0601711100-A-0-0,reentry=1,2020-06-11T13:27:36,2020-06-11T13:27:35.999999
5,0118671020-0-0,reentry=2,2020-06-11T18:15:36,2020-06-11T18:15:35.999999
6,0118671020-0-0,reentry=1,2020-06-11T18:15:36,2020-06-11T18:15:35.999999
7,0703111100-0-0,reentry=1,2020-06-11T21:27:36,2020-06-11T21:27:35.999999
8,0703111100-0-0,reentry=2,2020-06-11T22:15:36,2020-06-11T22:15:35.999999
9,0118841020-0-0,reentry=1,2020-06-12T17:51:36,2020-06-12T17:51:35.999999
10,0119201020-0-0,reentry=2,2020-06-12T17:51:36,2020-06-12T17:51:35.999999
11,0119201020-0-0,reentry=1,2020-06-12T17:51:36,2020-06-12T17:51:35.999999
12,0206652600-0-0,reentry=1,2020-06-12T17:51:36,2020-06-12T17:51:35.999999
13,0118731020-0-0,reentry=2,2020-06-12T21:18:36,2020-06-12T21:18:35.999999
14,0118731020-0-0,reentry=1,2020-06-12T21:18:36,2020-06-12T21:18:35.999999
15,0206642600-0-0,reentry=1,2020-06-12T22:23:24,2020-06-12T22:23:23.999999
16,0601811220-0-0,reentry=1,2020-06-13T00:15:36,2020-06-13T00:15:35.999999
17,0118681020-0-0,reentry=2,2020-06-13T00:15:36,2020-06-13T00:15:35.999999
18,0118681020-0-0,reentry=1,2020-06-13T00:15:36,2020-06-13T00:15:35.999999
19,0118851020-0-0,reentry=1,2020-06-13T03:27:36,2020-06-13T03:27:35.999999
20,0118711020-0-1,reentry=2,2020-06-13T03:27:36,2020-06-13T03:27:35.999999
21,0118711020-0-1,reentry=1,2020-06-13T03:27:36,2020-06-13T03:27:35.999999
22,0118661020-0-0,reentry=1,2020-06-13T03:27:36,2020-06-13T03:27:35.999999
23,0601811220-0-0,reentry=2,2020-06-13T06:58:48,2020-06-13T06:58:47.999999
24,0118701020-0-0,reentry=2,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
25,0118701020-0-0,reentry=1,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
26,0118691020-0-0,reentry=2,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
27,0118691020-0-0,reentry=1,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
28,0206272680-0-0,reentry=1,2020-06-13T23:51:36,2020-06-13T23:51:35.999999
29,0703131100-0-0,reentry=1,2020-06-14T03:18:36,2020-06-14T03:18:35.999999
30,0703061100-0-0,reentry=1,2020-06-14T03:18:36,2020-06-14T03:18:35.999999
31,0703131100-0-0,reentry=2,2020-06-14T04:06:36,2020-06-14T04:06:35.999999
32,0703101100-0-0,reentry=1,2020-06-14T04:23:24,2020-06-14T04:23:23.999999
33,0703121100-0-0,reentry=1,2020-06-14T04:23:24,2020-06-14T04:23:23.999999
34,0703121100-0-0,reentry=2,2020-06-14T05:11:24,2020-06-14T05:11:23.999999
35,0703101100-0-0,reentry=2,2020-06-14T05:59:24,2020-06-14T05:59:23.999999
36,0206902680-0-0,reentry=1,2020-06-14T06:15:36,2020-06-14T06:15:35.999999
37,0118721020-0-0,reentry=2,2020-06-14T06:15:36,2020-06-14T06:15:35.999999
38,0118721020-0-0,reentry=1,2020-06-14T06:15:36,2020-06-14T06:15:35.999999
39,0206282680-0-0,reentry=1,2020-06-14T06:15:36,2020-06-14T06:15:35.999999
40,0703011100-0-0,reentry=1,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
41,0118741020-0-0,reentry=2,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
42,0118741020-0-0,reentry=1,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
43,0118631020-0-0,reentry=2,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
44,0118631020-0-0,reentry=1,2020-06-14T09:27:36,2020-06-14T09:27:35.999999
45,0703011100-0-0,reentry=2,2020-06-14T10:15:36,2020-06-14T10:15:35.999999
46,0118831020-0-0,reentry=1,2020-06-14T12:04:12,2020-06-14T12:04:11.999999
47,0205782740-0-0,reentry=1,2020-06-15T05:51:36,2020-06-15T05:51:35.999999
48,0206202680-0-0,reentry=1,2020-06-15T05:51:36,2020-06-15T05:51:35.999999
49,0206212680-0-0,reentry=1,2020-06-15T05:51:36,2020-06-15T05:51:35.999999
50,0119191020-0-0,reentry=2,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
51,0119191020-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
52,0119181020-0-0,reentry=2,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
53,0119181020-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
54,0206222680-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:18:35.999999
55,0703151100-0-0,reentry=1,2020-06-15T10:23:24,2020-06-15T10:23:23.999999
56,0206192680-0-0,reentry=1,2020-06-15T10:23:24,2020-06-15T10:23:23.999999
57,0205772740-0-0,reentry=1,2020-06-15T10:23:24,2020-06-15T10:23:23.999999
58,0703151100-0-0,reentry=2,2020-06-15T11:11:24,2020-06-15T11:11:23.999999
59,0703141100-0-0,reentry=1,2020-06-15T12:15:36,2020-06-15T12:15:35.999999
60,0205792740-0-0,reentry=1,2020-06-15T12:15:36,2020-06-15T12:15:35.999999
61,0206232680-0-0,reentry=1,2020-06-15T12:15:36,2020-06-15T12:15:35.999999
62,0703141100-0-0,reentry=2,2020-06-15T13:03:36,2020-06-15T13:03:35.999999
63,0119221020-D-0-0,reentry=2,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
64,0119221020-D-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
65,0206252680-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
66,0118751020-0-0,reentry=2,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
67,0118751020-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T15:27:35.999999
68,0703081100-0-0,reentry=1,2020-06-16T11:51:36,2020-06-16T11:51:35.999999
69,0119211020-D-0-0,reentry=2,2020-06-16T11:51:36,2020-06-16T11:51:35.999999
70,0119211020-D-0-0,reentry=1,2020-06-16T11:51:36,2020-06-16T11:51:35.999999
71,0205802600-0-1,reentry=1,2020-06-16T11:51:36,2020-06-16T11:51:35.999999
BD-S013
1,0118811020-0-0,reentry=1,2020-06-10T12:01:12,2020-06-10T13:47:23.999999
2,9800257701-0-0,reentry=1,2020-06-11T13:32:24,2020-06-11T15:18:35.999999
3,0118821020-0-0,reentry=1,2020-06-11T21:14:24,2020-06-11T23:00:35.999999
4,0119261020-0-0,reentry=1,2020-06-12T13:30:36,2020-06-12T15:16:47.999999
5,0119251020-P-0-0,reentry=1,2020-06-13T18:00:36,2020-06-13T19:46:47.999999
6,0206282680-0-0,reentry=1,2020-06-14T11:19:12,2020-06-14T13:05:23.999999
7,0206902680-0-0,reentry=1,2020-06-14T13:05:24,2020-06-14T14:51:35.999999
8,0119331020-0-0,reentry=1,2020-06-14T16:54:36,2020-06-14T18:40:47.999999
9,0206212680-0-0,reentry=1,2020-06-15T09:22:48,2020-06-15T11:08:59.999999
10,0206202680-0-0,reentry=1,2020-06-15T11:09:00,2020-06-15T12:55:11.999999
11,0206192680-0-0,reentry=1,2020-06-15T13:30:00,2020-06-15T15:16:11.999999
12,0206222680-0-0,reentry=1,2020-06-15T18:13:48,2020-06-15T19:59:59.999999
13,0206232680-0-0,reentry=1,2020-06-16T01:18:36,2020-06-16T03:04:47.999999
14,0205792740-0-0,reentry=1,2020-06-16T03:04:48,2020-06-16T04:50:59.999999
15,0206252680-0-0,reentry=1,2020-06-16T04:51:00,2020-06-16T06:37:11.999999
16,0205802600-0-1,reentry=1,2020-06-16T14:14:24,2020-06-16T16:00:35.999999
BD-S014
BD-S015
1,9800257701-0-0,reentry=1,2020-06-12T21:18:36,2020-06-12T21:18:35.999999
2,0206902680-0-0,reentry=1,2020-06-14T14:51:36,2020-06-14T14:51:35.999999
3,0206212680-0-0,reentry=1,2020-06-15T11:09:00,2020-06-15T11:08:59.999999
4,0206202680-0-0,reentry=1,2020-06-15T12:55:12,2020-06-15T12:55:11.999999
5,0206222680-0-0,reentry=1,2020-06-15T20:00:00,2020-06-15T19:59:59.999999
6,0206232680-0-0,reentry=1,2020-06-16T03:04:48,2020-06-16T03:04:47.999999
7,0205792740-0-0,reentry=1,2020-06-16T04:51:00,2020-06-16T04:50:59.999999
8,0206252680-0-0,reentry=1,2020-06-16T06:37:12,2020-06-16T06:37:11.999999
BD-S016
1,0118541020-P-0-0,reentry=1,2020-06-10T01:56:24,2020-06-10T04:35:59.999999
2,0118921020-0-0,reentry=1,2020-06-10T04:36:00,2020-06-10T05:12:35.999999
3,0703031100-0-0,reentry=1,2020-06-10T05:12:36,2020-06-10T07:52:11.999999
4,0118881020-0-0,reentry=1,2020-06-10T07:52:12,2020-06-10T08:28:47.999999
5,0118801020-0-0,reentry=1,2020-06-10T08:28:48,2020-06-10T09:05:23.999999
6,0118811020-0-0,reentry=1,2020-06-10T09:05:24,2020-06-10T09:41:59.999999
7,0118961020-0-0,reentry=1,2020-06-10T09:42:00,2020-06-10T10:18:35.999999
8,0118931020-0-0,reentry=1,2020-06-10T11:22:12,2020-06-10T11:58:47.999999
9,0703021100-0-0,reentry=1,2020-06-10T12:30:36,2020-06-10T15:10:11.999999
10,0118511020-P-0-0,reentry=1,2020-06-10T15:10:12,2020-06-10T17:49:47.999999
11,0118771020-0-0,reentry=1,2020-06-10T17:49:48,2020-06-10T18:26:23.999999
12,0119321020-0-0,reentry=1,2020-06-10T18:26:24,2020-06-10T19:02:59.999999
13,0118791020-0-0,reentry=1,2020-06-10T19:03:00,2020-06-10T19:39:35.999999
14,0118781020-0-0,reentry=1,2020-06-10T19:39:36,2020-06-10T20:16:11.999999
15,0204582740-0-0,reentry=1,2020-06-11T06:28:12,2020-06-11T07:04:47.999999
16,9800257701-0-0,reentry=1,2020-06-11T12:55:48,2020-06-11T13:32:23.999999
17,0601681100-Fe-0-0,reentry=1,2020-06-11T13:32:24,2020-06-11T16:11:59.999999
18,0601711100-A-0-0,reentry=1,2020-06-11T16:12:00,2020-06-11T18:51:35.999999
19,0118821020-0-0,reentry=1,2020-06-11T18:51:36,2020-06-11T19:28:11.999999
20,0119301020-0-0,reentry=1,2020-06-11T19:28:12,2020-06-11T20:04:47.999999
21,0118501020-P-0-0,reentry=1,2020-06-11T20:04:48,2020-06-11T20:41:23.999999
22,0118471020-P-0-0,reentry=1,2020-06-11T20:41:24,2020-06-11T21:17:59.999999
23,0118461020-P-0-0,reentry=1,2020-06-11T21:18:00,2020-06-11T21:54:35.999999
24,0703111100-0-0,reentry=1,2020-06-11T22:15:36,2020-06-11T22:52:11.999999
25,0118451020-P-0-0,reentry=1,2020-06-11T22:52:12,2020-06-11T23:28:47.999999
26,0118441020-P-0-0,reentry=1,2020-06-11T23:28:48,2020-06-12T00:05:23.999999
27,0118431020-P-0-0,reentry=1,2020-06-12T00:05:24,2020-06-12T00:41:59.999999
28,0118411020-P-0-0,reentry=1,2020-06-12T00:42:00,2020-06-12T01:18:35.999999
29,0118401020-P-0-0,reentry=1,2020-06-12T01:46:48,2020-06-12T02:23:23.999999
30,0118491020-P-0-0,reentry=1,2020-06-12T02:23:24,2020-06-12T02:59:59.999999
31,0118481020-P-0-0,reentry=1,2020-06-12T03:00:00,2020-06-12T03:36:35.999999
32,0118391020-P-0-0,reentry=1,2020-06-12T03:36:36,2020-06-12T04:13:11.999999
33,0118381020-P-0-0,reentry=1,2020-06-12T04:19:12,2020-06-12T04:55:47.999999
34,0703071100-0-0,reentry=1,2020-06-12T04:55:48,2020-06-12T07:35:23.999999
35,0117981020-0-0,reentry=1,2020-06-12T07:35:24,2020-06-12T08:11:59.999999
36,0118761020-0-0,reentry=1,2020-06-12T08:12:00,2020-06-12T08:48:35.999999
37,0118871020-0-0,reentry=1,2020-06-12T08:48:36,2020-06-12T09:25:11.999999
38,0119261020-0-0,reentry=1,2020-06-12T11:05:24,2020-06-12T11:41:59.999999
39,0118981020-C-0-0,reentry=1,2020-06-12T12:13:48,2020-06-12T12:50:23.999999
40,0118911020-0-0,reentry=1,2020-06-12T13:22:12,2020-06-12T13:58:47.999999
41,0118951020-0-0,reentry=1,2020-06-12T14:30:36,2020-06-12T15:07:11.999999
42,0118971020-0-0,reentry=1,2020-06-12T15:39:00,2020-06-12T16:15:35.999999
43,0118991020-A-0-0,reentry=1,2020-06-12T16:47:24,2020-06-12T17:23:59.999999
44,0206652600-0-0,reentry=1,2020-06-12T17:51:36,2020-06-12T20:31:11.999999
45,0118841020-0-0,reentry=1,2020-06-12T20:31:12,2020-06-12T21:07:47.999999
46,0118731020-0-0,reentry=1,2020-06-12T21:18:36,2020-06-12T21:55:11.999999
47,0206642600-0-0,reentry=1,2020-06-12T22:23:24,2020-06-13T01:02:59.999999
48,0119201020-0-0,reentry=1,2020-06-13T01:03:00,2020-06-13T03:42:35.999999
49,0118681020-0-0,reentry=1,2020-06-13T03:42:36,2020-06-13T06:22:11.999999
50,0601811220-0-0,reentry=1,2020-06-13T06:22:12,2020-06-13T06:58:47.999999
51,0118661020-0-0,reentry=1,2020-06-13T06:58:48,2020-06-13T09:38:23.999999
52,0118711020-0-1,reentry=1,2020-06-13T09:38:24,2020-06-13T10:14:59.999999
53,0118851020-0-0,reentry=1,2020-06-13T10:15:00,2020-06-13T10:51:35.999999
54,0119271020-0-0,reentry=1,2020-06-13T10:51:36,2020-06-13T11:28:11.999999
55,0703161100-0-0,reentry=1,2020-06-13T11:28:12,2020-06-13T14:07:47.999999
56,0119291020-0-0,reentry=1,2020-06-13T14:07:48,2020-06-13T14:44:23.999999
57,0703171100-0-0,reentry=1,2020-06-13T14:44:24,2020-06-13T17:23:59.999999
58,0119251020-P-0-0,reentry=1,2020-06-13T17:24:00,2020-06-13T18:00:35.999999
59,0304001100-0-0,reentry=1,2020-06-13T18:00:36,2020-06-13T20:40:11.999999
60,0304031100-0-0,reentry=1,2020-06-13T20:40:12,2020-06-13T23:19:47.999999
61,0206272680-0-0,reentry=1,2020-06-13T23:51:36,2020-06-14T00:28:11.999999
62,0118691020-0-0,reentry=1,2020-06-14T00:28:12,2020-06-14T01:04:47.999999
63,0118701020-0-0,reentry=1,2020-06-14T01:04:48,2020-06-14T01:41:23.999999
64,0119331020-0-0,reentry=1,2020-06-14T01:41:24,2020-06-14T02:17:59.999999
65,0119001020-0-0,reentry=1,2020-06-14T02:18:00,2020-06-14T02:54:35.999999
66,0703061100-0-0,reentry=1,2020-06-14T03:18:36,2020-06-14T05:58:11.999999
67,0703131100-0-0,reentry=1,2020-06-14T05:58:12,2020-06-14T06:34:47.999999
68,0703121100-0-0,reentry=1,2020-06-14T06:34:48,2020-06-14T07:11:23.999999
69,0703101100-0-0,reentry=1,2020-06-14T07:11:24,2020-06-14T07:47:59.999999
70,0206282680-0-0,reentry=1,2020-06-14T07:48:00,2020-06-14T08:24:35.999999
71,0118721020-0-0,reentry=1,2020-06-14T08:24:36,2020-06-14T09:01:11.999999
72,0206902680-0-0,reentry=1,2020-06-14T09:01:12,2020-06-14T09:37:47.999999
73,0118631020-0-0,reentry=1,2020-06-14T09:37:48,2020-06-14T10:14:23.999999
74,0118741020-0-0,reentry=1,2020-06-14T10:14:24,2020-06-14T10:50:59.999999
75,0703011100-0-0,reentry=1,2020-06-14T10:51:00,2020-06-14T11:27:35.999999
76,0118831020-0-0,reentry=1,2020-06-14T11:27:36,2020-06-14T12:04:11.999999
77,0118861020-0-0,reentry=1,2020-06-14T12:04:12,2020-06-14T12:40:47.999999
78,0304041100-0-0,reentry=1,2020-06-14T18:03:00,2020-06-14T20:42:35.999999
79,0118521020-P-0-0,reentry=1,2020-06-14T20:42:36,2020-06-14T23:22:11.999999
80,0119011020-0-0,reentry=1,2020-06-14T23:24:00,2020-06-15T00:00:35.999999
81,0118531020-P-0-0,reentry=1,2020-06-15T00:00:36,2020-06-15T02:40:11.999999
82,0304051100-C-0-0,reentry=1,2020-06-15T02:40:12,2020-06-15T05:19:47.999999
83,0206212680-0-0,reentry=1,2020-06-15T05:51:36,2020-06-15T06:28:11.999999
84,0206202680-0-0,reentry=1,2020-06-15T06:28:12,2020-06-15T07:04:47.999999
85,0205782740-0-0,reentry=1,2020-06-15T07:04:48,2020-06-15T07:41:23.999999
86,0119281020-0-0,reentry=1,2020-06-15T07:41:24,2020-06-15T08:17:59.999999
87,0206222680-0-0,reentry=1,2020-06-15T09:18:36,2020-06-15T09:55:11.999999
88,0119181020-0-0,reentry=1,2020-06-15T09:55:12,2020-06-15T10:31:47.999999
89,0119191020-0-0,reentry=1,2020-06-15T10:31:48,2020-06-15T11:08:23.999999
90,0205772740-0-0,reentry=1,2020-06-15T11:08:24,2020-06-15T11:44:59.999999
91,0206192680-0-0,reentry=1,2020-06-15T11:45:00,2020-06-15T12:21:35.999999
92,0703151100-0-0,reentry=1,2020-06-15T12:21:36,2020-06-15T12:58:11.999999
93,0206232680-0-0,reentry=1,2020-06-15T12:58:12,2020-06-15T13:34:47.999999
94,0205792740-0-0,reentry=1,2020-06-15T13:34:48,2020-06-15T14:11:23.999999
95,0703141100-0-0,reentry=1,2020-06-15T14:11:24,2020-06-15T14:47:59.999999
96,0118751020-0-0,reentry=1,2020-06-15T15:27:36,2020-06-15T16:04:11.999999
97,0206252680-0-0,reentry=1,2020-06-15T16:04:12,2020-06-15T16:40:47.999999
98,0119221020-D-0-0,reentry=1,2020-06-15T16:40:48,2020-06-15T19:20:23.999999
99,0119311020-0-0,reentry=1,2020-06-15T23:57:36,2020-06-16T00:34:11.999999
100,0703181100-0-0,reentry=1,2020-06-16T04:47:24,2020-06-16T07:26:59.999999
101,0118551020-A-0-0,reentry=1,2020-06-16T07:27:00,2020-06-16T08:03:35.999999
